row_id,production_time,production_day,actual_target,Толщина (СЗ),Заданный план охлаждения (PM),Ширина (СЗ),Агрегат_бригада_резки,"Скорость смотки, макс","Скорость смотки, сред",f_ulo_family_6,Назначение многозначное (СЗ),Покупатель (СЗ),Плановая неделя отгрузки (СЗ),Химия | Mn,Химия | C,"Тсм_Зеленая, макс",Химия | B,Вид кромки (СЗ),f_pm_family_6,Химия | Si,Наимен. конеч. потребителя (СЗ),Химия | Ceq1,Химия | Cr,Заправочная скорость смотки,Марка (СЗ),Код УЛО новый (ПЗ),"Общее время нагрева в печи_Зеленая, мин","Номер моталки_Зеленая, мин","Тсм_Зеленая, мин","Ткп_Зеленая, макс","Скорость после чистовой группы_Зеленая, мин","Номер моталки_Зеленая, макс",Плоскостность (Сб.зак.),"mean_yest_Тсм_Зеленая, мин",Химия | W,Химия | S,"mean_yest_Скорость смотки, макс",Марка,"mean_yest_Скорость после чистовой группы_Зеленая, мин",Химия | N,Химия | Ti,Химия | Sn,Химия | Al,f_speed_thread_gap,Семья,Химия | Sb,mean_yest_СКН | лпц-2. ткп (несоответствие заданным границам в асут). ручные вмешательства,Химия | Nb,Химия | P,Химия | Zr,"Время нахождения сляба в печах, зоны 3-8_Зеленая, макс","Скорость после чистовой группы_Зеленая, макс",Химия | Pb,Величина плоскостности (СЗ),Химия | V,"Время нахождения сляба в печах, зоны 3-8_Зеленая, мин",mean_yest_СКН | лпц-2. т5 (несоответствие заданным границам в асут),Величина плоскостности (СЗ)__unified,"mean_yest_Скорость смотки, сред",mean_yest_Заправочная скорость смотки,mean_yest_СКН | лпц-2. общее время нагрева в печи (несоответствие заданному параметру в асут),Химия | Ni,Код плательщика,mean_yest_СКН | лпц-2. ткп (несоответствие заданным границам в асут). без ручных вмешательств,Код грузополучателя (СЗ),"Наработка валков верт. кл. 5, т",Химия | Ca,Конечный потребитель (СЗ),f_ulo_missing,mean_yest_СКН | лпц-2. весь сортамент. расход воды на охлаждение рв клеть 6,mean_yest_СКН | лпц-2. дельта т5,mean_yest_СКН | лпц-2. не проведён осмотр пов-ти контрольных рулонов sherlock,mean_yest_СКН | лпц-2. скн по невязанным с м4,mean_yest_СКН | лпц-2. скн по невязанным с м5,mean_yest_СКН | лпц-2. стан 2000. кол-во упаковочных лент,mean_yest_СКН | лпц-2. тсм (несоответствие заданным границам в асут). без ручных вмешательств,"mean_yest_Общее время нагрева в печи_Зеленая, мин","mean_yest_Ткп_Зеленая, мин",mean_yest_МСО | лпц-2. стан-2000. моталка №4. м4_рвм,ind_speed_vol_20
DEMO_PRODUCT_000021,2026-01-01 05:27:13,2026-01-01,0,18.631442,DEMO_CATEGORY_07,2170.566762,5.250641,13.800537,4.415649,DEMO_CATEGORY_06,DEMO_CATEGORY_01,DEMO_CATEGORY_02,-9.240832,1.120839,0.990099,801.914898,0.712195,DEMO_CATEGORY_08,DEMO_CATEGORY_03,0.137470,DEMO_CATEGORY_01,0.068079,0.244112,15.143509,DEMO_CATEGORY_07,DEMO_CATEGORY_01,212.519142,83.000000,899.430335,885.317392,37.120447,8.000000,DEMO_CATEGORY_06,487.287300,0.156748,0.371477,14.040872,DEMO_CATEGORY_05,3.519615,0.026765,0.119994,0.419115,0.020637,-1.178449,DEMO_CATEGORY_07,0.493408,943.086250,0.774892,0.095658,0.505812,42.068232,30.526372,0.362836,,0.057959,5.397321,-2.663162,DEMO_CATEGORY_08,27.491374,39.792959,68.303269,0.814112,77.000000,677.279294,33.000000,444.385917,0.115751,28.000000,-4.827470,-1.951360,-14.580128,-8.648341,-11.894680,9.428438,-6.845230,695.114984,139.863055,582.504918,-4.201964,5.074117
DEMO_PRODUCT_000022,2026-01-01 05:44:57,2026-01-01,0,10.344439,DEMO_CATEGORY_06,2050.597581,-12.538295,28.459791,26.767183,DEMO_CATEGORY_04,DEMO_CATEGORY_04,DEMO_CATEGORY_01,-1.928328,0.726457,0.161252,670.650511,0.217337,DEMO_CATEGORY_04,DEMO_CATEGORY_01,0.893614,DEMO_CATEGORY_04,0.207853,0.288742,19.042694,DEMO_CATEGORY_05,DEMO_CATEGORY_01,78.763247,27.000000,1019.051100,737.817438,1.012404,50.000000,DEMO_CATEGORY_05,586.335606,0.086945,0.075399,18.435325,DEMO_CATEGORY_02,6.426518,0.998555,,1.076618,0.596990,-3.999654,DEMO_CATEGORY_02,0.991257,771.146582,1.012754,0.174143,0.402377,167.032345,5.663209,0.714072,DEMO_CATEGORY_03,0.101081,91.660981,-1.817823,DEMO_CATEGORY_03,13.540873,16.233618,188.779067,0.287412,44.000000,922.252965,52.000000,4722.435140,0.354539,50.000000,7.477662,-14.128349,-5.080008,2.844137,-14.801657,5.726663,-11.475861,455.805881,187.425062,451.118347,4.381995,-2.090161
DEMO_PRODUCT_000023,2026-01-01 06:38:32,2026-01-01,1,11.044493,DEMO_CATEGORY_02,986.096471,-6.191360,4.879395,9.439398,DEMO_CATEGORY_07,DEMO_CATEGORY_02,DEMO_CATEGORY_04,4.665521,0.834441,0.013167,950.820040,0.467102,DEMO_CATEGORY_05,DEMO_CATEGORY_03,0.743063,DEMO_CATEGORY_07,0.199147,0.456005,3.183240,DEMO_CATEGORY_08,DEMO_CATEGORY_08,214.506638,45.000000,755.117390,1039.616590,28.295750,13.000000,DEMO_CATEGORY_07,933.431074,0.006666,1.203647,16.946431,DEMO_CATEGORY_01,,0.177634,0.131604,0.075906,0.164596,15.389837,DEMO_CATEGORY_05,1.110075,764.675629,0.282960,0.102712,0.797489,278.664166,12.568337,0.239891,DEMO_CATEGORY_08,0.524887,94.216940,16.014406,DEMO_CATEGORY_02,4.806186,31.825798,193.226394,0.422806,91.000000,500.746606,45.000000,3245.520906,0.422316,74.000000,-2.058614,5.100252,14.207417,25.817129,-1.871047,0.221334,7.468573,597.744366,99.531272,718.455737,-6.967756,-1.442681
DEMO_PRODUCT_000024,2026-01-01 06:55:11,2026-01-01,0,12.437942,DEMO_CATEGORY_03,2029.735837,-9.037316,28.985255,4.584195,DEMO_CATEGORY_05,DEMO_CATEGORY_01,DEMO_CATEGORY_03,0.112089,0.037011,,999.840138,0.200006,DEMO_CATEGORY_08,DEMO_CATEGORY_08,0.758718,DEMO_CATEGORY_04,0.386402,1.084520,25.919444,DEMO_CATEGORY_02,DEMO_CATEGORY_01,76.712494,20.000000,880.039755,827.673291,20.232685,35.000000,DEMO_CATEGORY_08,664.280594,0.163424,0.376993,30.045640,DEMO_CATEGORY_03,18.355784,0.156237,0.961760,0.268709,0.171832,-0.500719,DEMO_CATEGORY_08,0.634372,688.680090,0.499795,0.332296,1.591041,278.087760,12.070345,0.462722,DEMO_CATEGORY_08,0.014241,229.260495,4.304064,DEMO_CATEGORY_07,34.327122,14.612644,160.326369,0.973974,5.000000,467.106059,23.000000,4167.336994,0.736488,99.000000,6.693418,3.564132,-0.741453,-5.490451,5.342547,-4.547487,,853.931444,24.727615,742.513748,-12.515551,-5.941456
DEMO_PRODUCT_000025,2026-01-01 07:29:48,2026-01-01,1,15.012788,DEMO_CATEGORY_01,1974.091989,17.763193,31.018229,5.249500,DEMO_CATEGORY_07,DEMO_CATEGORY_03,DEMO_CATEGORY_05,6.741978,0.266618,0.321568,957.790446,0.093011,DEMO_CATEGORY_07,DEMO_CATEGORY_02,0.707352,DEMO_CATEGORY_04,0.276809,0.381168,14.271513,DEMO_CATEGORY_01,DEMO_CATEGORY_05,133.509752,43.000000,661.957245,546.803884,25.462214,50.000000,DEMO_CATEGORY_03,653.384305,0.231392,0.301059,6.187083,DEMO_CATEGORY_05,25.209267,0.101958,0.445758,0.329023,0.667136,3.303007,DEMO_CATEGORY_03,0.293426,520.462499,0.482801,0.119104,0.334340,63.653544,2.807473,0.195573,DEMO_CATEGORY_07,0.567198,166.243154,-11.281712,DEMO_CATEGORY_01,23.063719,0.161570,245.140037,0.247569,59.000000,708.133801,41.000000,3203.444342,0.173285,27.000000,5.530514,15.688307,-14.634936,2.408075,9.753362,8.967622,-1.922001,999.312381,58.822068,713.760472,-0.083579,-15.326954
DEMO_PRODUCT_000026,2026-01-01 07:49:11,2026-01-01,0,2.365156,DEMO_CATEGORY_04,2019.520204,9.060104,25.412030,12.512005,DEMO_CATEGORY_06,DEMO_CATEGORY_05,DEMO_CATEGORY_06,0.946981,0.478364,0.057365,973.152596,0.698096,DEMO_CATEGORY_04,DEMO_CATEGORY_06,0.596924,DEMO_CATEGORY_06,0.391056,0.067155,26.424751,DEMO_CATEGORY_03,DEMO_CATEGORY_06,123.015597,65.000000,679.629420,496.939916,38.802222,9.000000,DEMO_CATEGORY_02,689.061252,0.198912,0.496770,19.211127,DEMO_CATEGORY_04,31.518526,0.230317,0.543850,0.327583,0.080030,-12.958527,DEMO_CATEGORY_08,0.437831,552.422465,0.425050,0.516118,1.042128,124.314074,7.763493,0.514076,DEMO_CATEGORY_01,0.110407,64.737603,-13.407977,DEMO_CATEGORY_06,19.550929,16.375685,168.729694,0.012409,81.000000,826.960111,74.000000,2378.127654,0.181396,28.000000,-6.933616,,3.579296,-14.216580,-2.405552,0.108301,12.077434,896.007065,285.874127,708.543536,-3.361701,-7.380946
DEMO_PRODUCT_000027,2026-01-01 07:55:28,2026-01-01,0,10.798061,DEMO_CATEGORY_03,1012.359864,-4.208448,9.769362,39.671482,DEMO_CATEGORY_04,DEMO_CATEGORY_06,DEMO_CATEGORY_05,-3.118625,0.584407,0.475351,995.286047,0.385719,DEMO_CATEGORY_04,DEMO_CATEGORY_06,0.258343,DEMO_CATEGORY_08,0.090446,1.016163,25.305596,DEMO_CATEGORY_05,DEMO_CATEGORY_06,245.003673,55.000000,558.115834,578.930342,5.179805,86.000000,DEMO_CATEGORY_02,1030.225904,0.143523,0.656368,1.732474,DEMO_CATEGORY_05,20.660626,0.206604,0.102149,0.568206,0.504460,-2.028001,DEMO_CATEGORY_06,0.033929,597.036244,0.208635,0.183826,0.343850,90.375778,30.679041,0.716767,DEMO_CATEGORY_08,0.122271,248.508893,11.022586,DEMO_CATEGORY_08,4.567312,12.322692,149.894340,0.270113,14.000000,585.160577,96.000000,4565.941343,0.107798,85.000000,-10.479381,8.866163,-3.064367,8.149844,4.903295,2.754777,-11.172575,638.615894,75.649350,754.992173,8.813011,-2.277183
DEMO_PRODUCT_000028,2026-01-01 08:30:31,2026-01-01,0,10.150240,DEMO_CATEGORY_01,963.508559,5.761947,32.211814,6.290413,,DEMO_CATEGORY_03,DEMO_CATEGORY_01,-11.727098,0.507742,,571.238181,0.164544,DEMO_CATEGORY_07,DEMO_CATEGORY_08,0.019454,DEMO_CATEGORY_02,0.512913,0.086495,35.447513,DEMO_CATEGORY_07,DEMO_CATEGORY_07,105.635722,18.000000,795.268814,774.429631,27.008683,88.000000,DEMO_CATEGORY_06,484.704401,0.262618,0.332383,30.415759,DEMO_CATEGORY_08,6.636466,0.437568,0.593878,0.059116,0.428042,-2.682255,DEMO_CATEGORY_07,0.509226,825.273500,0.438156,0.189781,0.264268,15.981400,29.212796,0.513557,DEMO_CATEGORY_08,0.088988,277.347965,-8.493192,DEMO_CATEGORY_02,29.423177,11.416542,90.869458,0.096587,90.000000,548.502812,71.000000,1099.774816,0.495242,46.000000,-5.994296,-20.189223,11.629900,-17.067463,-14.910921,11.687310,4.003527,736.081964,97.751925,978.586362,1.712078,15.153946
DEMO_PRODUCT_000029,2026-01-01 08:44:01,2026-01-01,0,18.512015,DEMO_CATEGORY_05,2093.332431,-13.561862,8.577700,11.941462,DEMO_CATEGORY_05,DEMO_CATEGORY_04,DEMO_CATEGORY_08,2.471686,0.911995,0.313035,758.325943,0.273893,DEMO_CATEGORY_05,DEMO_CATEGORY_08,0.439397,DEMO_CATEGORY_08,0.483425,0.736281,11.248968,DEMO_CATEGORY_07,DEMO_CATEGORY_07,,68.000000,452.270814,1030.110706,28.176621,9.000000,DEMO_CATEGORY_04,670.300337,0.827040,0.232634,1.847730,DEMO_CATEGORY_03,26.258373,0.166985,0.168960,0.260710,0.107074,-5.840914,DEMO_CATEGORY_02,0.139693,680.298359,0.206706,0.663570,0.217236,282.402866,28.499292,0.378202,DEMO_CATEGORY_03,0.033688,243.552793,-2.532548,DEMO_CATEGORY_02,22.399461,25.892190,292.923213,0.305356,33.000000,454.817687,92.000000,2688.700574,0.154713,74.000000,22.425805,3.002978,-0.046388,-2.835030,4.629672,7.236463,1.144791,951.157400,288.158074,811.011922,9.453546,-0.977596
DEMO_PRODUCT_000030,2026-01-01 08:47:57,2026-01-01,0,10.376625,DEMO_CATEGORY_05,1043.357309,-6.726462,36.232838,36.829366,DEMO_CATEGORY_06,DEMO_CATEGORY_02,DEMO_CATEGORY_06,0.999728,0.349522,0.123701,770.724179,0.098077,DEMO_CATEGORY_04,DEMO_CATEGORY_07,0.771935,DEMO_CATEGORY_03,0.267886,0.316279,37.423381,DEMO_CATEGORY_01,DEMO_CATEGORY_02,31.178857,56.000000,1001.185561,1042.877019,18.128841,20.000000,DEMO_CATEGORY_01,667.062909,0.232417,0.080638,17.185635,DEMO_CATEGORY_03,21.111684,0.640434,0.595648,0.027727,1.338279,20.745367,DEMO_CATEGORY_04,0.196667,721.431274,0.006819,0.141038,0.636688,204.615562,15.384753,0.164911,DEMO_CATEGORY_04,0.481465,98.238699,-5.389543,DEMO_CATEGORY_06,0.022145,23.411977,151.898296,0.766886,38.000000,665.725502,52.000000,4185.192029,0.058090,90.000000,10.499496,-19.637321,19.214390,23.571471,3.736049,-11.498010,-3.827751,677.357458,95.089522,570.972587,-13.286946,17.870031
DEMO_PRODUCT_000031,2026-01-01 08:53:27,2026-01-01,0,9.898090,DEMO_CATEGORY_01,1316.070423,1.048633,28.265828,38.532323,DEMO_CATEGORY_05,DEMO_CATEGORY_06,DEMO_CATEGORY_01,-9.928320,0.097986,0.104738,741.254942,0.650646,DEMO_CATEGORY_07,DEMO_CATEGORY_03,0.161111,DEMO_CATEGORY_05,0.026443,0.624439,26.369992,DEMO_CATEGORY_04,DEMO_CATEGORY_06,70.441198,55.000000,648.895617,908.112538,7.180787,31.000000,DEMO_CATEGORY_05,1037.469742,0.087958,0.645284,12.863255,DEMO_CATEGORY_07,21.482590,0.439025,0.213247,0.156507,0.060879,-2.322409,DEMO_CATEGORY_08,0.953205,583.010477,0.110341,0.108985,0.386697,218.033186,14.390340,0.750852,DEMO_CATEGORY_04,0.610303,244.130048,2.173433,DEMO_CATEGORY_05,17.985361,2.852520,144.834926,0.625983,18.000000,528.482535,53.000000,1000.549392,0.098215,15.000000,-8.619938,3.289430,-4.236946,-6.233333,-0.849312,3.702488,17.037961,770.958084,183.086897,988.683829,-5.044845,14.626141
DEMO_PRODUCT_000032,2026-01-01 08:53:56,2026-01-01,0,19.281800,DEMO_CATEGORY_02,1438.378789,4.522307,2.188797,9.153734,DEMO_CATEGORY_05,DEMO_CATEGORY_02,DEMO_CATEGORY_07,5.820558,0.634523,0.499528,959.093112,0.478001,DEMO_CATEGORY_07,DEMO_CATEGORY_04,0.386623,DEMO_CATEGORY_03,0.031891,1.103473,24.868372,DEMO_CATEGORY_07,DEMO_CATEGORY_05,70.868165,6.000000,823.418313,595.327273,6.882312,68.000000,DEMO_CATEGORY_01,622.718915,0.831091,0.043964,13.278407,DEMO_CATEGORY_07,30.337607,,0.384164,0.228827,0.810157,,DEMO_CATEGORY_08,0.775499,593.177380,0.129937,0.328695,0.412521,36.471037,33.404351,0.370593,DEMO_CATEGORY_08,0.482734,76.956074,-7.002615,DEMO_CATEGORY_06,15.246784,29.895604,291.500846,0.138335,75.000000,711.463580,74.000000,4568.446747,0.529066,62.000000,3.953528,-2.584305,11.447351,-17.705668,1.644333,,-7.152834,468.373175,155.474890,969.861157,-8.002119,2.325248
DEMO_PRODUCT_000033,2026-01-01 09:17:58,2026-01-01,0,9.560953,DEMO_CATEGORY_01,974.219539,-0.974591,31.971485,35.218108,DEMO_CATEGORY_03,DEMO_CATEGORY_07,DEMO_CATEGORY_08,12.679235,0.122681,0.285763,645.023360,0.354427,DEMO_CATEGORY_04,DEMO_CATEGORY_04,0.178612,DEMO_CATEGORY_01,0.040884,0.215361,22.199297,DEMO_CATEGORY_07,DEMO_CATEGORY_02,76.722549,39.000000,1034.493699,1045.632380,16.811227,4.000000,,1016.427744,0.203094,0.324151,4.665039,DEMO_CATEGORY_07,36.058513,0.064397,0.283793,0.840344,0.022543,5.420765,DEMO_CATEGORY_08,0.337072,832.604668,0.075401,0.821049,0.462534,92.013951,16.604277,0.488762,DEMO_CATEGORY_01,0.639856,105.103268,-1.643364,DEMO_CATEGORY_01,32.135132,37.244450,239.936944,0.718419,7.000000,1000.081744,9.000000,2179.642416,0.081144,22.000000,10.707873,3.879329,1.291614,1.615002,6.056494,,-14.304237,1048.091393,11.266234,974.405712,1.839124,10.311217
DEMO_PRODUCT_000034,2026-01-01 09:39:28,2026-01-01,0,4.436804,DEMO_CATEGORY_06,828.888003,2.480135,20.257342,5.556718,DEMO_CATEGORY_02,DEMO_CATEGORY_02,DEMO_CATEGORY_05,-6.600931,0.567202,0.460017,546.788224,0.180475,DEMO_CATEGORY_04,DEMO_CATEGORY_06,0.072900,DEMO_CATEGORY_04,0.140933,,8.169315,DEMO_CATEGORY_04,DEMO_CATEGORY_05,179.447506,72.000000,701.132787,1013.174930,27.006934,75.000000,DEMO_CATEGORY_01,692.010531,,0.166319,29.746074,DEMO_CATEGORY_03,14.135656,0.442266,0.632038,0.133389,0.453241,-1.860837,DEMO_CATEGORY_07,0.141902,1031.256088,0.932014,0.134649,0.121463,163.782910,24.067464,0.189607,DEMO_CATEGORY_04,0.761453,236.525403,-4.035857,DEMO_CATEGORY_04,14.482012,13.291586,5.456220,0.236773,23.000000,865.458890,47.000000,3176.782174,0.296113,8.000000,-8.315681,6.471906,-3.336949,5.439265,-2.963399,-2.360259,-3.697147,829.993862,269.075423,939.396884,-10.263013,3.015923
DEMO_PRODUCT_000035,2026-01-01 09:51:37,2026-01-01,0,5.121406,DEMO_CATEGORY_03,2191.726658,0.783365,18.105956,30.461456,DEMO_CATEGORY_04,DEMO_CATEGORY_06,DEMO_CATEGORY_07,-7.276321,0.308237,0.635502,614.580368,0.116619,DEMO_CATEGORY_06,DEMO_CATEGORY_02,,DEMO_CATEGORY_08,0.636859,0.169258,0.287740,DEMO_CATEGORY_04,DEMO_CATEGORY_06,116.860940,40.000000,492.883067,841.048775,21.997591,60.000000,DEMO_CATEGORY_02,723.936026,0.423048,0.060371,9.091494,DEMO_CATEGORY_02,26.661550,0.208472,0.584712,0.157472,0.834766,-0.539055,DEMO_CATEGORY_06,0.715578,474.189816,0.080081,0.050809,1.168527,116.950353,30.523090,0.994237,DEMO_CATEGORY_08,0.667996,161.360709,10.648477,DEMO_CATEGORY_06,11.407839,24.698079,215.311030,0.161476,2.000000,797.450942,84.000000,1257.094508,0.219959,1.000000,11.574446,2.991597,-1.221558,-5.009945,-4.325720,2.546390,7.852794,631.118213,204.856547,968.370798,15.379676,
DEMO_PRODUCT_000036,2026-01-01 10:23:32,2026-01-01,0,2.808563,DEMO_CATEGORY_01,2027.320143,-1.635774,16.820448,0.520326,DEMO_CATEGORY_08,DEMO_CATEGORY_03,DEMO_CATEGORY_08,-7.641486,0.055149,0.632373,535.876590,0.224275,DEMO_CATEGORY_01,DEMO_CATEGORY_07,0.318520,DEMO_CATEGORY_08,0.068231,1.309559,22.311037,DEMO_CATEGORY_03,DEMO_CATEGORY_06,,1.000000,675.203510,459.448060,4.117563,21.000000,DEMO_CATEGORY_03,856.114509,0.225364,0.297585,20.044496,DEMO_CATEGORY_05,31.187446,0.130371,0.446385,0.610318,0.578956,7.734323,DEMO_CATEGORY_08,0.018043,683.256325,0.464590,0.444447,0.778414,282.547892,2.474319,0.101984,DEMO_CATEGORY_05,0.077611,71.735218,-3.626854,DEMO_CATEGORY_06,21.892552,8.164071,77.482016,1.197297,41.000000,776.926837,27.000000,1605.187580,0.531146,,4.357620,-10.215093,-9.086395,1.123354,-14.360368,-2.385231,-13.858203,670.565320,50.975240,647.818178,3.916299,-2.596437
DEMO_PRODUCT_000037,2026-01-01 10:26:42,2026-01-01,0,1.010794,DEMO_CATEGORY_02,2077.273101,-2.961456,24.265203,16.264785,DEMO_CATEGORY_06,DEMO_CATEGORY_08,DEMO_CATEGORY_08,-16.786616,0.201016,0.694837,692.874027,0.243519,DEMO_CATEGORY_07,DEMO_CATEGORY_06,0.040954,DEMO_CATEGORY_04,0.466398,0.480454,36.594394,DEMO_CATEGORY_03,DEMO_CATEGORY_05,296.627919,28.000000,1038.268575,600.002846,2.127853,48.000000,DEMO_CATEGORY_08,738.122544,0.085476,0.220344,36.411710,DEMO_CATEGORY_01,9.818515,0.370054,0.190486,0.004655,0.329938,-13.870212,DEMO_CATEGORY_02,0.345179,777.372663,0.599886,0.225784,0.317068,231.978521,38.792810,0.803432,DEMO_CATEGORY_05,0.283500,161.113153,1.793764,DEMO_CATEGORY_04,22.377991,5.000139,188.626895,1.019363,11.000000,948.518598,69.000000,,0.507859,24.000000,7.238032,-1.609020,11.038512,-4.142831,-2.060356,-0.230605,6.714364,959.418721,272.794864,969.032553,,9.590570
DEMO_PRODUCT_000038,2026-01-01 10:29:29,2026-01-01,0,,,1198.388297,-4.262649,28.983140,9.893408,DEMO_CATEGORY_07,,DEMO_CATEGORY_08,20.044817,0.146267,0.386826,520.086660,0.410082,DEMO_CATEGORY_04,DEMO_CATEGORY_02,0.492817,DEMO_CATEGORY_06,0.327862,,33.894761,DEMO_CATEGORY_05,DEMO_CATEGORY_02,247.538763,68.000000,1024.704443,741.408077,14.830155,16.000000,DEMO_CATEGORY_01,580.119796,0.500214,0.672582,21.861536,DEMO_CATEGORY_03,23.038659,0.186239,0.915963,1.017674,0.162887,,DEMO_CATEGORY_05,0.392788,916.603969,0.177873,0.013846,0.057397,114.757341,2.301790,,DEMO_CATEGORY_07,0.015757,282.312892,-16.657680,DEMO_CATEGORY_06,11.208461,0.536572,0.237587,0.245698,,862.735988,58.000000,3772.257188,,4.000000,5.146519,-8.675269,-5.171646,-6.298781,9.622456,8.522708,7.785619,991.586174,69.492571,924.294047,-7.355952,-1.891801
DEMO_PRODUCT_000039,2026-01-01 10:31:59,2026-01-01,0,15.615609,DEMO_CATEGORY_03,1108.142202,2.319375,35.839065,28.160321,DEMO_CATEGORY_06,DEMO_CATEGORY_08,DEMO_CATEGORY_02,-4.488854,0.530729,0.561156,502.545458,0.204256,DEMO_CATEGORY_07,DEMO_CATEGORY_01,0.751282,DEMO_CATEGORY_07,0.074253,0.302762,3.091511,DEMO_CATEGORY_04,,129.770359,21.000000,859.369327,628.608739,4.484266,28.000000,DEMO_CATEGORY_02,953.685267,0.435126,0.032554,21.444951,DEMO_CATEGORY_04,37.543405,0.393249,0.356087,0.853934,0.572861,3.479175,DEMO_CATEGORY_04,0.262102,796.616998,0.372845,0.328634,0.072841,241.415561,,0.371797,DEMO_CATEGORY_08,0.195309,125.998831,-5.495102,DEMO_CATEGORY_02,25.477634,27.512364,283.785528,0.202933,87.000000,653.470814,92.000000,1061.287602,0.106453,22.000000,2.511567,6.151545,15.098475,-9.891114,2.480427,-2.554596,-5.837185,772.091580,155.158960,812.035391,1.083446,23.524340
DEMO_PRODUCT_000040,2026-01-01 10:38:30,2026-01-01,0,14.935862,DEMO_CATEGORY_06,1396.213181,4.108156,10.917793,0.642245,DEMO_CATEGORY_08,DEMO_CATEGORY_07,DEMO_CATEGORY_01,-8.584542,0.137618,0.939263,720.603150,0.291077,DEMO_CATEGORY_05,DEMO_CATEGORY_01,0.331678,DEMO_CATEGORY_05,0.418674,0.160902,12.432886,DEMO_CATEGORY_03,DEMO_CATEGORY_02,224.492663,15.000000,857.879808,817.671374,5.603533,91.000000,DEMO_CATEGORY_07,619.283983,0.062755,0.756242,5.708443,DEMO_CATEGORY_08,30.172663,1.022967,0.372001,0.056259,0.355282,14.764925,DEMO_CATEGORY_08,0.094496,790.905243,0.043870,0.297821,0.648192,190.308893,16.940035,0.089502,DEMO_CATEGORY_07,0.610624,108.394302,1.172394,DEMO_CATEGORY_03,20.778196,1.895348,45.758682,0.327231,49.000000,547.434744,24.000000,598.839605,,43.000000,1.796214,8.039631,7.610012,-3.013202,-15.426476,22.387411,4.964188,1023.222615,19.977887,1027.971128,-4.742353,6.888075
DEMO_PRODUCT_000041,2026-01-01 10:41:47,2026-01-01,0,1.610833,DEMO_CATEGORY_04,1434.647117,1.983592,25.231051,18.596068,DEMO_CATEGORY_02,DEMO_CATEGORY_04,DEMO_CATEGORY_06,-11.267750,0.061101,0.191560,810.684449,0.096352,DEMO_CATEGORY_04,DEMO_CATEGORY_03,,DEMO_CATEGORY_07,0.320786,0.086635,19.117476,DEMO_CATEGORY_01,DEMO_CATEGORY_04,38.769387,74.000000,739.912792,792.302065,27.179646,2.000000,DEMO_CATEGORY_08,964.323869,0.462591,0.030108,27.274789,DEMO_CATEGORY_07,1.211096,0.648333,0.216220,0.459098,0.062443,6.323404,DEMO_CATEGORY_03,0.822789,547.509899,1.000455,1.261497,0.159194,280.955001,6.202879,0.456681,DEMO_CATEGORY_07,0.248008,75.083509,-10.306944,DEMO_CATEGORY_06,34.101996,12.601345,36.185399,0.162512,62.000000,823.760928,57.000000,3744.784823,0.086549,66.000000,8.589270,6.276226,-0.936587,-2.917003,4.346464,-1.603187,10.624784,964.801326,247.495145,818.224757,5.446198,-4.540357
DEMO_PRODUCT_000042,2026-01-01 10:48:33,2026-01-01,0,11.829675,DEMO_CATEGORY_02,807.839214,-11.785971,27.453704,27.869161,DEMO_CATEGORY_06,DEMO_CATEGORY_04,DEMO_CATEGORY_06,-3.879675,0.496406,0.093963,814.585128,0.013449,DEMO_CATEGORY_01,DEMO_CATEGORY_03,0.195429,DEMO_CATEGORY_02,0.067471,0.848924,19.534807,DEMO_CATEGORY_07,DEMO_CATEGORY_07,96.699073,70.000000,752.901922,1039.621854,19.017671,3.000000,DEMO_CATEGORY_05,1030.865997,1.186777,0.277019,12.189454,DEMO_CATEGORY_04,16.839230,0.567067,0.334398,0.313833,0.333357,-17.957484,DEMO_CATEGORY_07,0.206530,561.556846,0.119340,0.268357,0.241749,130.474454,31.165795,,DEMO_CATEGORY_01,0.145915,241.754813,,DEMO_CATEGORY_07,8.754875,19.033846,21.799532,0.048849,89.000000,532.316459,69.000000,401.772664,0.645520,54.000000,17.327188,5.663221,2.971706,-8.504376,6.743896,-5.048879,6.610544,696.767994,20.317249,956.965150,2.981922,-11.852253
DEMO_PRODUCT_000043,2026-01-01 10:48:39,2026-01-01,0,3.931379,DEMO_CATEGORY_03,1890.954358,-9.989279,26.991886,1.868195,DEMO_CATEGORY_01,DEMO_CATEGORY_03,DEMO_CATEGORY_05,-6.952094,0.373001,0.698823,505.371992,0.169033,DEMO_CATEGORY_01,DEMO_CATEGORY_02,0.251385,DEMO_CATEGORY_08,0.103174,0.719790,7.404536,DEMO_CATEGORY_07,DEMO_CATEGORY_08,279.863148,59.000000,781.859840,712.342972,25.924004,49.000000,DEMO_CATEGORY_08,770.277418,0.886293,0.137801,17.373773,DEMO_CATEGORY_04,13.584363,0.106814,0.046494,0.497804,0.011781,-8.984928,DEMO_CATEGORY_01,0.156348,515.456868,0.606599,0.595868,0.745218,195.596300,16.266231,0.290975,DEMO_CATEGORY_06,0.137274,189.401148,,DEMO_CATEGORY_01,34.548117,4.458611,70.318603,0.093752,35.000000,731.419258,63.000000,2267.247898,0.280305,32.000000,-6.485754,0.854707,6.654318,-9.928345,15.697159,-11.439708,14.341132,576.467182,189.952326,507.965840,11.805450,-7.260756
